idx_local,ok,fallback,n_vecinos,traceS,lam,rank_Sreg,cond_Sreg,d_maha_min,d_maha_med,d_maha_max,d_maha_mean,clase_objetivo,idx_local_run
1978,True,False,5,0.0004583093524432002,5.09232613825778e-08,9,9001.000000000002,0.2146574702867739,0.4293149405735465,1.9319172325809575,0.8586298811470925,4,1801
1979,True,False,5,0.0018701767720460227,2.0779741911622473e-07,9,6479.09248453537,28.165299885559445,28.27146083937227,28.3696158031926,28.25798152593689,4,1802
1980,True,False,5,0.0014898853675839887,1.6554281862044318e-07,9,7159.878403829631,0.5551826754496403,1.2954262427158274,2.4375597782837235,1.4868407714660972,4,1803
1981,True,False,5,0.0016221481242712043,1.8023868047457827e-07,9,5786.868925562266,1.1047015390503658,1.2851519039468282,2.0190738477020016,1.5174621688093968,4,1804
1982,True,False,5,0.00024710688587951344,2.7456320653279273e-08,9,9001.0,0.5846728652810603,1.46168216320265,3.21570075904583,1.6955513093150743,4,1805
1983,True,False,5,0.0006029632038308901,6.699591153676557e-08,9,6982.617704155571,105.78788093688301,105.80324721257321,105.81238090158409,105.80090076392344,4,1806
1984,True,False,5,0.0001004938673051483,1.116598525612759e-08,9,7339.198200548487,0.6759886661646864,1.3519773323293731,2.38986057580107,1.4243562477907754,4,1807
1985,True,False,5,0.0009778313012605727,1.0864792236228585e-07,9,8763.721309567793,1.7560746670921437,3.085522331182301,4.390186667730367,3.138935864219854,4,1808
1986,True,False,5,0.0006148988728367019,6.832209698185576e-08,9,6814.289160657858,0.7047804501756154,2.1143413505268467,2.414695086267373,1.6682953089583201,4,1809
1987,True,False,5,0.0016337936754497661,1.8153263060552958e-07,9,7744.150096517338,1.2053389771685998,1.402444488171793,2.5595614735565024,1.7607006123880424,4,1810
1988,True,False,5,0.0008173535456014676,9.08170606223853e-08,9,9001.0,0.3214773554232754,0.803693388558188,1.2859094216931002,0.8358411241005154,4,1811
1989,True,False,5,0.002156497349958652,2.3961081666207246e-07,9,7952.686636153427,0.7742319521291045,2.3226958563873135,3.3750469725998915,2.360883016977614,4,1812
1990,True,False,5,0.0008342497429265626,9.269441588072918e-08,9,9001.00000000048,0.1591026180463253,0.9546157082779512,1.4319235624169266,0.9227951846686862,4,1813
1991,True,False,5,0.0006361214062625365,7.068015625139295e-08,9,5418.285961075227,0.8612375167217512,1.7224750334435033,2.2157263626512336,1.6368817599507266,4,1814
1992,True,False,5,0.0020021405017917556,2.2246005575463953e-07,9,8160.8818586767475,1.5600191833262322,3.3716990032709835,4.162599705525452,3.281341594415293,4,1815
1993,True,False,5,0.00014484638528352255,1.6094042809280284e-08,9,8611.444972164216,3.1587715682704256,3.8423718039718824,5.396784465190623,4.114046075878849,4,1816
1994,True,False,5,0.0005343422404061273,5.937136004512526e-08,9,9000.999999999998,0.3975992980074278,0.5963989470111416,1.5903971920297113,0.7951985960148557,4,1817
1995,True,False,5,0.00026400308320460836,2.9333675911623152e-08,9,9001.0,0.2828270002999282,0.8484810008997851,1.414135001499642,0.8484810008997851,4,1818
1996,True,False,5,0.00011105399063333264,1.2339332292592515e-08,9,6349.493132083526,0.5207140642169579,1.0414281284339157,2.239432893945805,1.1768862686929022,4,1819
1997,True,False,5,0.0040644620428548365,4.5160689365053735e-07,9,8248.481890553194,0.7052907534039291,1.9998705251307856,2.2057520362742493,1.6900952686744226,4,1820
1998,True,False,5,0.00012249743060693835,1.361082562299315e-08,9,9001.000000000162,1.6608173320080895,3.3216346640161807,4.152043330020226,3.072512064214967,4,1821
1999,True,False,5,0.014701222290161558,1.6334691433512841e-06,9,6789.4414683402365,44.09037220964311,44.11076961102583,44.14976567917428,44.118471377458604,4,1822
2000,True,False,5,9.081706062238525e-05,1.0090784513598361e-08,9,9001.0,0.4822160331349127,0.9644320662698254,1.4466480994047382,0.867988859642843,4,1823
2001,True,False,5,0.0002502550846695332,2.7806120518837025e-08,9,7856.671898673285,1.6875696221835301,2.235537761553796,3.8519026455418177,2.412183172408418,4,1824
2002,True,False,5,0.005620571704433512,6.245079671592792e-07,9,8882.998857353456,1.2381875106340243,1.5436918953080256,1.9493259937573366,1.5026438755983063,4,1825
2003,True,False,5,0.00021120246656368665,2.346694072929852e-08,9,9001.0,0.3162101992714961,0.9486305978144901,1.5810509963574837,1.0118726376687892,4,1826
2004,True,False,5,0.003144372895650693,3.493747661834103e-07,9,8630.55687205442,0.46203010862807725,2.851619015150885,3.234210760396538,2.1593386655433418,4,1827
2005,True,False,5,0.0006462554683986833,7.180616315540926e-08,9,8849.151340663644,1.2638391455358096,2.2367000903272967,3.380158579575564,2.1518597593807183,4,1828
2006,True,False,5,7.814491262856409e-05,8.682768069840453e-09,9,9001.0,1.039692730717185,2.0793854614343705,3.6389245575101485,2.1833547345060884,4,1829
2007,True,False,5,0.005255631914630931,5.839591016256591e-07,9,8572.201517593643,0.9214317463295654,1.6686487512932489,1.845099788919262,1.471206449543299,4,1830
2008,True,False,5,0.00042151559666040264,4.6835066295600294e-08,9,5147.098304029659,0.5984426129669523,2.0945491453843332,2.515144540519625,1.843662282299866,4,1831
2009,True,False,5,0.0016286468732304529,1.8096076369227255e-07,9,7801.2804843011045,30.260259136162592,30.374494450823427,30.53198348122751,30.36557181518088,4,1832
2010,True,False,5,0.0072756677708070965,8.084075300896773e-07,9,3922.112604336561,14.266836513709016,14.496693017057078,14.523165981251143,14.41327621402294,4,1833
2011,True,False,5,0.00033369989717062503,3.707776635229167e-08,9,9001.000000000002,0.25156332736109827,1.006253309444393,1.5093799641665895,0.8553153130277341,4,1834
2012,True,False,5,0.0002154265158949605,2.39362795438845e-08,9,9001.0,0.31309475187283714,0.9392842556185106,1.565473759364185,0.8766653052439436,4,1835
2013,True,False,5,0.0002966233603656279,3.295815115173643e-08,9,8630.245707584358,0.8940423454132577,2.6821270362397733,3.57616938165303,2.4204656461257956,4,1836
2014,True,False,5,0.0012914519145537733,1.434946571726415e-07,9,8914.726358329173,0.8930063220490919,1.5805469669937096,2.273204714866389,1.4851553940112934,4,1837
2015,True,False,5,0.0033390579989480535,3.710064443275615e-07,9,8692.948383458328,0.48402148148500235,1.3300496629062897,2.691968180113224,1.4155621175265283,4,1838
2016,True,False,5,0.00017652675526807552,1.961408391867506e-08,9,7933.380818980077,0.4617725054317017,0.9235450108634033,2.308499173489247,1.2928903444749122,4,1839
2017,True,False,5,0.0007195265423467573,7.994739359408415e-08,9,7303.349335710276,0.8582299076821258,1.0921449110479118,1.7164598153642507,1.2356427658139963,4,1840
2018,True,False,5,0.005148880506802904,5.720978340892116e-07,9,8367.949710109531,0.6787963241636159,2.0363889724908466,2.4699174067826934,1.8003175243858442,4,1841
2019,True,False,5,0.00020486639256677604,2.276293250741956e-08,9,9001.0,0.32106281320645164,0.9631884396193547,1.2842512528258063,0.8989758769780645,4,1842
2020,True,False,5,0.01227231685471384,1.363590761634871e-06,9,7390.4235217331725,15.222708149482852,16.34520954616298,17.387506755883575,16.270509342025328,4,1843
2021,True,False,5,0.00014150565259767007,1.572285028863001e-08,9,9001.000000000011,0.386312243447953,0.7726244868959063,1.545248973791813,0.9271493842750875,4,1844
2022,True,False,5,0.002189062397449442,2.4322915527216026e-07,9,5313.956009222857,0.1523869179957453,1.0168985986393428,2.298672516579457,1.2177822535889362,4,1845
2023,True,False,5,0.0003365027045858504,3.738918939842783e-08,9,5508.448404533185,1.1812725604513292,1.2860703696112712,1.5165426194430511,1.3364766101002883,4,1846
2024,True,False,5,0.00024578191091138146,2.730910121237572e-08,9,7588.457770821767,0.7222116866259033,1.4444233732518066,1.8875538482107102,1.395722374119503,4,1847
2025,True,False,5,0.0025565427354436714,2.840603039381857e-07,9,5374.46093533109,0.7913166890581109,2.238766894849994,2.5588831409881454,1.9252577379044262,4,1848
2026,True,False,5,9.582815965116394e-05,1.0647573294573771e-08,9,7825.737412736119,0.9996187576822563,2.081103169530992,3.5104369814845504,2.3178505394218165,4,1849
2027,True,False,5,0.0006874429592893771,7.638255103215302e-08,9,6985.104907498693,1.294917817520746,1.8362541522011668,2.954471817526576,2.1635110035595657,4,1850
2028,True,False,5,0.0034113226042241304,3.7903584491379227e-07,9,8642.875081758822,0.43910250113960947,3.071264287156489,3.0852157637655058,2.460783013375308,4,1851
2029,True,False,5,9.081706062238523e-05,1.0090784513598358e-08,9,9001.000000000002,1.9288641325396527,2.8932961988094776,4.339944298214216,3.0861826120634426,4,1852
2030,True,False,5,0.0006272713256941495,6.969681396601661e-08,9,9001.0,0.18348376759488738,0.9174188379744378,1.4678701407591002,0.8440253309364826,4,1853
2031,True,False,5,0.0005587971999267991,6.208857776964433e-08,9,6351.965465004454,0.8015247578544004,1.335874596424001,2.3242022511132685,1.6240377398244754,4,1854
2032,True,False,5,0.001000114088096988,1.1112378756633199e-07,9,6978.438786212805,1.1847079874351465,1.5796106499135287,2.4281902406481124,1.7946377521157486,4,1855
2033,True,False,5,0.003241794256081067,3.601993617867852e-07,9,7417.7919619214845,2.0969734998329903,3.2793807402233908,4.091148661764708,3.073409166752841,4,1856
2034,True,False,5,0.0006743869746708781,7.4931886074542e-08,9,8385.527534440986,0.7585200099161925,2.0413937263559285,2.7471600192420738,1.9460323549580458,4,1857
2035,True,False,5,0.00026188503871742196,2.9098337635269107e-08,9,5284.327362663188,0.4363781222297699,2.618268733378618,3.054646855608387,2.1661190323117645,4,1858
2036,True,False,5,0.00042874100712428397,4.7637889680475996e-08,9,9001.000000000002,0.22193605137108097,0.8877442054843228,1.3316163082264845,0.7989697849358908,4,1859
2037,True,False,5,0.004925867265947831,5.473185851053146e-07,9,6823.864198997597,0.9417645053315795,2.0587275964421594,3.079535368102678,2.075475464430318,4,1860
2038,True,False,5,0.003486428983768823,3.873809981965359e-07,9,4775.771069098403,0.6767788851737977,1.3535577703475963,2.2692583706361185,1.5825424363289617,4,1861
2039,True,False,5,7.814491262856407e-05,8.682768069840452e-09,9,9001.0,0.5198463653585924,1.5595390960757785,3.119078192151557,1.6635083691474968,4,1862
2040,True,False,5,0.0001858581705760443,2.06509078417827e-08,9,9001.0,190.53965640250652,190.5408490506441,190.54442695026708,190.54186278378512,4,1863
2041,True,False,5,0.004156471692568139,4.618301880631266e-07,9,8946.037338329637,0.48405210512518004,0.9681042102503603,2.2355686420859047,1.2215970966174692,4,1864
2042,True,False,5,0.00036538026715517797,4.0597807461686444e-08,9,9001.0,0.24041016266800702,1.4424609760080422,2.644511789348077,1.3462969109408394,4,1865
2043,True,False,5,0.0006420494785320581,7.133883094800645e-08,9,8913.725698507631,3.5580328493344147,5.337049274001623,6.226557486335225,4.988801006397569,4,1866
2044,True,False,5,0.0010145588892032011,1.1272876546702235e-07,9,8708.932594060101,0.7179716842501359,1.8321945204817311,3.2495101059667455,1.8779069463898583,4,1867
2045,True,False,5,0.0011739716027971637,1.3044128919968485e-07,9,8677.176171131667,0.8796365250094533,1.8293747255687953,3.0865027152547073,1.9975379537107743,4,1868
2046,True,False,5,0.0010253669057912755,1.1392965619903063e-07,9,5009.309443059224,1.2024568303517609,2.4049136607035217,3.6073704910552826,2.474281072223368,4,1869
2047,True,False,5,0.0009145066802207632,1.0161185335786259e-07,9,9001.000000000284,0.30392184804865774,1.0637264681703025,1.2156873921946314,0.9117655441459735,4,1870
2048,True,False,5,0.00047098150043702145,5.233127782633572e-08,9,9000.999999999998,0.4235000227620978,1.058750056905244,2.329250125191536,1.143450061457663,4,1871
2049,True,False,5,0.0008828202904146608,9.809114337940676e-08,9,7763.40043814918,0.1850717772749548,1.1104306636497288,2.273675709212788,1.2320366063973678,4,1872
2050,True,False,5,9.794018431680081e-05,1.0882242701866757e-08,9,6939.003014717841,0.7843043119421278,1.8671311350289634,2.1716441819269137,1.6517856606116195,4,1873
2051,True,False,5,0.0007222883563616105,8.025426181795673e-08,9,8879.858314290033,1.2639299225712188,1.3467141219975698,2.3823768345737677,1.5214257275671204,4,1874
2052,True,False,5,0.00015909263267235363,1.7676959185817072e-08,9,7522.3143988989805,1.1400811476643842,1.3036751507095914,1.923089595095454,1.417544985959944,4,1875
2053,True,False,5,0.00024710688587951344,2.7456320653279273e-08,9,9001.0,0.2923364326405303,0.8770092979215902,1.7540185958431802,0.9939438709778022,4,1876
2054,True,False,5,0.00012249743060693827,1.3610825622993142e-08,9,9001.000000000002,0.4152043330020228,2.0760216650101135,2.906430331014159,1.8268990652089,4,1877
2055,True,False,5,0.00024146159463219147,2.68290660702435e-08,9,6951.957421010006,0.5206442200732614,1.0412884401465259,2.2396426238358345,1.1768304328697343,4,1878
2056,True,False,5,0.0021364013674773957,2.3737792971971064e-07,9,8850.971551432298,0.6994403728897655,2.0983211186692974,2.4080670760876433,1.6559222188053009,4,1879
2057,True,False,5,0.0006298755793919928,6.99861754879992e-08,9,4595.652058511074,0.4025432779810647,1.6101731119242575,2.3246631273200284,1.573889143525387,4,1880
2058,True,False,5,0.00020133312598509098,2.2370347331676773e-08,9,7953.047685300847,1.1900138784755743,1.190156521366283,2.3263312811954875,1.5057817684809696,4,1881
2059,True,False,5,0.0001625296323061224,1.8058848034013598e-08,9,4556.810805703772,0.5129314711837205,1.5042140109296618,1.5387944135511613,1.2172033697923295,4,1882
2060,True,False,5,0.0006019270297065072,6.68807810785008e-08,9,9000.999999999998,0.3746135133488999,0.7492270266978005,1.3111472967211506,0.8241497293675805,4,1883
2061,True,False,5,0.00043154381453950957,4.7949312726612174e-08,9,7373.654400867612,0.3174090904402451,1.2396485044086967,2.0228778281180757,1.225043088974268,4,1884
2062,True,False,5,0.0002492189105451503,2.7690990060572256e-08,9,9001.0,0.582190166739821,0.873285250109732,1.164380333479643,0.8732852501097319,4,1885
2063,True,False,5,0.0001541778005914912,1.713086673238791e-08,9,9001.0,0.3700960447785294,1.1102881343355906,1.4803841791141203,0.9622497164241782,4,1886
2064,True,False,5,0.005858195998808299,6.509106665342555e-07,9,5234.3931718041995,0.9417713395183659,2.976741250466094,3.397784280078946,2.557565372006246,4,1887
2065,True,False,5,0.004196564634673506,4.6628495940816734e-07,9,4289.719040432624,2.554716328799319,4.4786276181048885,5.109432657598636,4.214460984776165,4,1888
2066,True,False,5,0.001930081517070663,2.1445350189674032e-07,9,7015.042197955914,1.5957874788617759,3.523124944229233,4.255433276964736,3.005735250971316,4,1889
2067,True,False,5,0.0001224974306069382,1.3610825622993135e-08,9,9000.999999999998,0.41520433300202186,0.8304086660040451,1.2456129990060683,0.8304086660040454,4,1890
2068,True,False,5,0.00013728160326639637,1.5253511474044042e-08,9,9000.999999999998,0.3922104814104081,0.7844209628208162,1.568841925641632,0.8628630591028976,4,1891
2069,True,False,5,0.0009757313162380348,1.0841459069311497e-07,9,8356.02053038866,4.99635675921125,5.80945237748426,7.4909091232476985,6.149876518169471,4,1892
2070,True,False,5,9.08170606223853e-05,1.0090784513598366e-08,9,9001.0,0.48221603313491274,0.964432066269825,1.4466480994047386,0.867988859642843,4,1893
2071,True,False,5,0.0004921017470933901,5.467797189926557e-08,9,9001.0,0.20715618925874663,2.0715618925874706,2.693030460363712,1.7815432276252245,4,1894
2072,True,False,5,0.0002893473791922508,3.214970879913898e-08,9,9001.0,0.27015660519574636,0.8104698155872382,1.3507830259787308,0.8104698155872384,4,1895
2073,True,False,5,0.001472814063252456,1.636460070280507e-07,9,8664.705678845088,1.6855407465482641,2.255282784565217,3.3567914265932868,2.4418065678549246,4,1896
2074,True,False,5,0.00014150565259767015,1.5722850288630017e-08,9,9001.0,0.7726244868959066,2.3178734606877183,3.0904979475836245,2.008823665929356,4,1897
2075,True,False,5,0.0011056238430854769,1.228470936761641e-07,9,7327.108046810423,1.393317179835104,2.69136370197393,3.1535531720023973,2.4161981506701102,4,1898
2076,True,False,5,0.0003157386577803873,3.50820730867097e-08,9,6420.693107629549,0.4826173309445069,1.4478519928335212,2.1038571391903687,1.3737877782501748,4,1899
2077,True,False,5,0.0003970546173181815,4.4117179702020164e-08,9,6781.133247726274,0.3287480535313446,1.3149922141253771,2.2894027761693314,1.2468758837090927,4,1900
2078,True,False,5,0.00023654676255132926,2.628297361681436e-08,9,9001.0,1.1951622132779383,2.3903244265558787,3.5854866398338174,2.4500825372197754,4,1901
2079,True,False,5,0.00025977903387333466,2.8864337097037184e-08,9,9000.999999999998,0.28511713485524576,1.1404685394209848,1.425585674276232,0.912374831536788,4,1902
2080,True,False,5,0.00020486639256677607,2.2762932507419562e-08,9,9001.000000000004,0.6421256264129034,0.9631884396193549,1.2842512528258068,0.8989758769780647,4,1903
2081,True,False,5,0.00017318602258222312,1.924289139802479e-08,9,9001.000000000426,0.3491957486598264,0.6983914973196549,1.7459787432991363,0.8380697967835852,4,1904
2082,True,False,5,0.0008735226175185271,9.70580686131697e-08,9,5965.349984414432,1.8481232106384191,2.7721957570844333,4.095964240540759,2.895381189184932,4,1905
2083,True,False,5,0.00024076479206105333,2.675164356233926e-08,9,6683.113686409511,0.5344148990162914,1.6032446970488745,2.4781238368968856,1.56445456541196,4,1906
2084,True,False,5,0.00033158787250498807,3.684309694499867e-08,9,9001.000000000004,0.5047264255469495,1.0094528510938985,1.2618160638673737,0.9085075659845089,4,1907
2085,True,False,5,0.000268227132535882,2.9803014726209114e-08,9,9001.0,0.28059117866732886,0.841773536001987,1.1223647146693163,0.841773536001987,4,1908
2086,True,False,5,0.00019975300676853153,2.219477852983684e-08,9,6972.7842535932505,2.705840511619941,4.614963456418032,5.411681023239882,4.240909171149834,4,1909
2087,True,False,5,61.57682156438539,0.006841869062709488,9,9000.99676666296,6.704094831787984,8.855582020423098,9.107586575443083,8.454581119271015,4,1910
2088,True,False,5,0.0007940971949932641,8.823302166591822e-08,9,8623.575978616189,1.3224789588625105,3.4272029587176034,3.9674368765875303,2.897933480951793,4,1911
2089,True,False,5,0.00034548872851902486,3.8387636502113874e-08,9,8278.005917000062,0.28069763361837663,1.1227905344735063,2.2358333610337486,1.1769805196145289,4,1912
2090,True,False,5,0.00032313977384244055,3.590441931582673e-08,9,9000.999999999998,0.2556407944105856,0.5112815888211728,2.0451263552846894,0.9714350187602274,4,1913
2091,True,False,5,0.0014298406986361588,1.5887118873735098e-07,9,9001.000000000002,0.3645883559474281,0.9722356158598086,1.3368239718072368,0.8750120542738277,4,1914
2092,True,False,5,0.0007877852002825512,8.753168892028347e-08,9,9000.999999999998,0.6549097398000864,0.9823646097001301,1.1460920446501517,0.9168736357201214,4,1915
2093,True,False,5,0.00030324823520628744,3.369424835625416e-08,9,8077.121308419823,0.2864198431220779,1.1456793724883123,2.2451751336970704,1.193726618856817,4,1916
2094,True,False,5,0.0011340778926132557,1.2600865473480618e-07,9,7897.913273476353,214.86601479709793,214.87742019468672,214.90171673225458,214.8812877117304,4,1917
2095,True,False,5,0.00014150565259767007,1.572285028863001e-08,9,9000.999999999996,102.30110309499874,102.3032912759989,102.31204353200617,102.30533346386629,4,1918
2096,True,False,5,0.00024288283654823963,2.6986981838693292e-08,9,9001.0,0.29486753123529824,0.8846025937058952,1.1794701249411939,0.8256290874588356,4,1919
2097,True,False,5,0.002929293933736642,3.254771037485158e-07,9,7472.552568280764,0.6317495395979573,1.6763451266757317,2.8706891955580183,1.6798506488478016,4,1920
2098,True,False,5,0.0005234018379408396,5.81557597712044e-08,9,6494.5047882994195,1.411983246145406,1.6088630841978282,3.0687275424645404,2.104457991296549,4,1921
2099,True,False,5,7.681993766043217e-05,8.535548628936908e-09,9,7863.466218129326,2.6322074270175984,4.4409889874480495,5.264414854035198,4.154880054624324,4,1922
2100,True,False,5,0.0019239894835251287,2.1377660928056985e-07,9,6111.797032451542,0.95496075780374,1.8340010036800025,2.3871043856877474,1.71231325520856,4,1923
2101,True,False,5,0.0006798733886176889,7.554148762418765e-08,9,6348.566119727319,169.8756131560248,169.89418290373018,169.89904747703153,169.8919939489138,4,1924
2102,True,False,5,0.0010391161354933384,1.1545734838814871e-07,9,9001.0,0.14255856742762288,0.9979099719933623,1.2830271068486085,0.7983279775946898,4,1925
2103,True,False,5,0.0030190400684857238,3.354488964984138e-07,9,8750.563288090223,2.183506819652516,3.146483326325456,4.480945673467094,3.2499769953219144,4,1926
2104,True,False,5,0.0029535551281944924,3.2817279202161027e-07,9,8455.12687857585,0.8793385214090482,1.1736541137154648,2.031955653247823,1.3745397324247335,4,1927
2105,True,False,5,0.013485021664561229,1.4983357405068033e-06,9,8612.622771030927,3.5732383019911467,5.359857452986719,6.253167028484506,5.009999008404607,4,1928
2106,True,False,5,0.0006358710506686708,7.065233896318565e-08,9,8509.612814934979,2.7706243636607417,4.3934791249966105,5.541248727321483,4.359810678288566,4,1929
2107,True,False,5,0.0002640030832046083,2.9333675911623146e-08,9,9001.000000000002,0.28282700029992874,0.8484810008997854,1.414135001499642,0.8484810008997856,4,1930
2108,True,False,5,0.004980093963356237,5.533437737062486e-07,9,7306.6993839531615,0.3655784141761505,2.3475092407059575,3.107416520497281,1.9327155010460537,4,1931
2109,True,False,5,0.0005111099690841218,5.678999656490242e-08,9,9001.000000000002,0.40653522942768144,0.8130704588553629,1.2196056882830442,0.853723981798131,4,1932
2110,True,False,5,0.0022038586097519993,2.4487317886133323e-07,9,8695.764756672035,0.9817694400389059,1.187361552647642,2.872750849078643,1.699966629444398,4,1933
2111,True,False,5,0.00014150565259767004,1.5722850288630007e-08,9,9001.000000001506,218.36850058312194,218.36952570899,218.3712342414093,218.37000409678407,4,1934
2112,True,False,5,0.0004921017470933899,5.467797189926554e-08,9,9001.000000000015,0.6214685677762413,1.2429371355524825,1.8644057033287238,1.2015058977007331,4,1935
2113,True,False,5,0.0017677646451380576,1.9641829390422862e-07,9,9001.0,0.43719293603416526,0.8743858720683305,1.4208770421110368,0.8743858720683306,4,1936
2114,True,False,5,0.005879690054665004,6.532988949627783e-07,9,7163.760345251805,0.2643487667453265,2.4104528894489556,3.0038968778244666,1.9943786210424093,4,1937
2115,True,False,5,0.0009250607837273982,1.0278453152526646e-07,9,8367.248410833201,0.47531032082549396,1.9012412833019743,3.0895170853657086,1.8334234591138152,4,1938
2116,True,False,5,0.0022193215255179467,2.465912806131052e-07,9,7072.038478902865,1.2848146509981597,1.7373608314946585,1.8018512667999327,1.6143105893990435,4,1939
2117,True,False,5,0.001578926816198142,1.754363129109047e-07,9,7989.111465678641,4.850853294191369,6.024424250059953,7.472452270418488,6.027694879834978,4,1940
2118,True,False,5,5.280061664092171e-05,5.866735182324635e-09,9,9001.0,167.4729294709298,167.4741235568514,167.48367593774466,167.47651165718236,4,1941
2119,True,False,5,0.0005255198824280257,5.839109804755841e-08,9,6553.942210259052,6.138041756402197,7.3060407347103515,8.811209617242657,7.383322922897946,4,1942
2120,True,False,5,0.008485413992719806,9.428237769688674e-07,9,6722.220486108377,2.974674552917817,3.113570597018615,4.8397396888059,3.573970890221286,4,1943
2121,True,False,5,0.001698830801583348,1.8875897795370534e-07,9,7408.791277090901,0.2531696389967383,2.620663056569745,2.8367252592948855,2.1672788197651442,4,1944
2122,True,False,5,0.007343658240082327,8.15962026675814e-07,9,8982.798791653988,182.84867379827833,182.97387583857966,183.1345739332552,182.98643631008179,4,1945
2123,True,False,5,0.0013315864030224239,1.479540447802693e-07,9,7779.237689227528,1.7271746730152175,2.448161402477587,3.351843349534587,2.509418992457622,4,1946
2124,True,False,5,0.0013866627102840554,1.5407363447600616e-07,9,8835.589176631287,0.9244014992441504,1.8488029984883008,2.3808411175008706,1.6857487127823987,4,1947
2125,True,False,5,0.0001224974306069383,1.3610825622993144e-08,9,9000.999999999998,0.41520433300202236,0.8304086660040455,1.2456129990060685,0.8304086660040454,4,1948
2126,True,False,5,0.0007138812510994353,7.932013901104837e-08,9,8989.477866821799,1.2208566455219116,2.4417132910438237,3.5054216759177343,2.3213660173827497,4,1949
2127,True,False,5,8.738006098861648e-05,9.708895665401832e-09,9,5848.661965433447,0.7744837774526009,1.5489675549052009,2.2357541564503567,1.4354858716601604,4,1950
2128,True,False,5,0.0003738283658177255,4.1536485090858387e-08,9,9001.000000000002,0.2376781402964029,0.47535628059280727,1.901425122371227,0.8081056770077716,4,1951
2129,True,False,5,0.0006675129754033406,7.416810837814895e-08,9,8431.476329565092,0.5129587540638255,1.0259175081276513,1.7461389355298562,1.2114143282757681,4,1952
2130,True,False,5,0.0006029619726639021,6.699577474043357e-08,9,7855.683390441776,1.6915278327356391,2.2830409123465922,3.6659583892293233,2.4232482185948947,4,1953
2131,True,False,5,0.0006399434736879706,7.110483040977452e-08,9,9000.999999999998,0.36331602609334995,1.0899480782800488,2.7248701957001225,1.3442692965453937,4,1954
2132,True,False,5,0.00014150565259767013,1.5722850288630017e-08,9,9000.999999999998,0.38631224344795445,0.7726244868959066,1.5452489737918107,0.9271493842750871,4,1955
2133,True,False,5,0.00018708687859625986,2.0787430955139985e-08,9,7431.629610484349,0.7427293222410857,1.1140939833616281,2.3037525114119624,1.3520256889716946,4,1956
2134,True,False,5,0.0004076207604679153,4.5291195607546145e-08,9,9001.0,0.6828392459490199,1.3656784918980402,1.8209046558640536,1.3201558755014389,4,1957
2135,True,False,5,0.00020486639256677607,2.2762932507419562e-08,9,9001.000000000024,0.3210628132064518,0.9631884396193554,1.2842512528258072,0.898975876978065,4,1958
2136,True,False,5,0.013297093854940146,1.4774548727711274e-06,9,6750.517072926245,28.083240420027817,28.120906721384518,28.15310002491411,28.11829927133068,4,1959
2137,True,False,5,0.0003949486124740942,4.3883179163788244e-08,9,9001.0,0.4624715979099805,1.156178994774952,1.3874147937299426,0.9711903556109597,4,1960
2138,True,False,5,8.526803632297962e-05,9.474226258108846e-09,9,5673.884459789182,0.7843528139992758,1.8672003138005604,2.1718051553254285,1.6518591673818768,4,1961
2139,True,False,5,0.0010250949332451871,1.1389943702724302e-07,9,8054.204990906294,2.5762704139251467,2.9142781654274024,4.727268663523453,3.389502036674063,4,1962
2140,True,False,5,0.0016304830418716616,1.8116478243018463e-07,9,9000.999999999998,0.4552261639660133,0.7966457869405231,1.3656784918980396,0.8421684033371246,4,1963
2141,True,False,5,0.0004266289824586472,4.740322027318302e-08,9,9000.999999999998,0.44496943965220276,0.8899388793044055,1.3349083189566082,0.9344358232696258,4,1964
2142,True,False,5,0.00041174252302972314,4.574916922552479e-08,9,5638.164099628815,2.788606315984302,3.6483125779584373,4.563593371291821,3.5862342585717215,4,1965
2143,True,False,5,0.0006684347372986449,7.42705263665161e-08,9,7155.268737259292,2.47977522040327,3.1339328161300437,4.679873474082377,3.5411897633670177,4,1966
2144,True,False,5,0.00024146159463219144,2.6829066070243495e-08,9,5469.358582977293,1.1400669074793242,1.3036741194766315,1.9232681660311317,1.4176125932435129,4,1967
2145,True,False,5,0.00014150565259767004,1.5722850288630007e-08,9,9000.999999999998,0.7726244868959061,2.3178734606877183,3.4768101910315776,2.2406110119981277,4,1968
2146,True,False,5,0.0160555573128746,1.7839508125416222e-06,9,7173.570464005116,0.26516353910222673,2.4415320895653827,2.9640068975498943,2.1669163961017115,4,1969
2147,True,False,5,0.00016552497361718057,1.8391663735242285e-08,9,7513.796879660302,1.0502241862575816,1.8442571774370335,2.9855604711854573,2.0090772880085006,4,1970
2148,True,False,5,0.00014150565259767004,1.5722850288630007e-08,9,9000.999999999998,641.7474064887645,641.7478715848251,641.7492668709848,641.7481041323624,4,1971
2149,True,False,5,0.0010623484068153439,1.1803871186837155e-07,9,9001.000000000004,0.14099115923619904,0.9869381146533953,1.127929273889595,0.8177487235699562,4,1972
2150,True,False,5,0.0008233995875876411,9.148884306529346e-08,9,5834.0196622864905,1.68827491922709,2.8148687562146986,4.115718123136579,2.8830213240402633,4,1973
2151,True,False,5,0.0002377754705715447,2.6419496730171632e-08,9,8212.791602663894,0.39211713093198275,1.1763513927959486,2.26908790948437,1.2380518437608394,4,1974
