dataset,idx_global,clase_objetivo,is_filtrada,k,percentil_dist,percentil_densidad,percentil_entropia,criterio_pureza,modo_espacial,radio_densidad,riesgo,densidad,entropia,proporcion_min,pasa_pureza,pasa_densidad,umbral_entropia,umbral_densidad,vecinos_all,clase_vecinos_all,dist_all,vecinos_min,dist_vecinos_min,vecinos_validos_por_percentil,thr_dist_percentil,synthetics_from_this_seed,last_delta,last_neighbor_z,timestamp
wdbc,151,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[354, 52, 127, 54, 43]","[1, 1, 1, 1, 1]","[2.044082455813837, 2.4750355001752564, 2.5409902390264656, 2.634864323321415, 2.6390747288006655]","[354, 52, 127, 54, 43]","[2.044082455813837, 2.4750355001752564, 2.5409902390264656, 2.634864323321415, 2.6390747288006655]",2,2.4750355001752564,0,,,2025-09-30T15:28:43.991409
wdbc,152,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[318, 410, 9, 286, 196]","[1, 1, 1, 1, 1]","[2.248768851566471, 2.7726260453341616, 3.064696362186613, 3.136862824041843, 3.323772525509346]","[318, 410, 9, 286, 196]","[2.248768851566471, 2.7726260453341616, 3.064696362186613, 3.136862824041843, 3.323772525509346]",2,2.7726260453341616,0,,,2025-09-30T15:28:43.991409
wdbc,156,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[141, 333, 367, 138, 293]","[1, 1, 1, 1, 1]","[4.874252523249762, 5.1814891731200055, 5.199067139342398, 5.321011348851889, 5.386543942545971]","[141, 333, 367, 138, 293]","[4.874252523249762, 5.1814891731200055, 5.199067139342398, 5.321011348851889, 5.386543942545971]",2,5.1814891731200055,0,,,2025-09-30T15:28:43.991409
wdbc,165,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[234, 435, 281, 75, 226]","[1, 1, 1, 1, 1]","[2.11505963938218, 2.3569203703761845, 2.7955260545114418, 3.1185432125128605, 3.144673363001919]","[234, 435, 281, 75, 226]","[2.11505963938218, 2.3569203703761845, 2.7955260545114418, 3.1185432125128605, 3.144673363001919]",2,2.3569203703761845,0,,,2025-09-30T15:28:43.991409
wdbc,170,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[110, 136, 248, 300, 28]","[1, 1, 1, 1, 1]","[3.940002700588823, 4.149100855489355, 4.190589945547683, 4.284815685561375, 4.301364206836016]","[110, 136, 248, 300, 28]","[3.940002700588823, 4.149100855489355, 4.190589945547683, 4.284815685561375, 4.301364206836016]",2,4.149100855489355,0,,,2025-09-30T15:28:43.991409
wdbc,176,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[226, 338, 384, 106, 322]","[1, 1, 1, 1, 1]","[2.7080412154284974, 2.8043221578060846, 3.13169603536538, 3.1808561076235478, 3.2964674395062263]","[226, 338, 384, 106, 322]","[2.7080412154284974, 2.8043221578060846, 3.13169603536538, 3.1808561076235478, 3.2964674395062263]",2,2.8043221578060846,0,,,2025-09-30T15:28:43.991409
wdbc,178,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[28, 329, 286, 288, 419]","[1, 1, 1, 1, 1]","[2.525921641869262, 2.7044602320074995, 3.027415269260538, 3.081728081041649, 3.1547164486600305]","[28, 329, 286, 288, 419]","[2.525921641869262, 2.7044602320074995, 3.027415269260538, 3.081728081041649, 3.1547164486600305]",2,2.7044602320074995,0,,,2025-09-30T15:28:43.991409
wdbc,179,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.2,,1.0,False,True,,0.0,"[127, 68, 380, 33, 326]","[1, 1, 1, 1, 1]","[1.8910175572535692, 2.0834979478045486, 2.156108113834737, 2.18291802038063, 2.1989943524372895]","[127, 68, 380, 33, 326]","[1.8910175572535692, 2.0834979478045486, 2.156108113834737, 2.18291802038063, 2.1989943524372895]",2,2.0834979478045486,0,,,2025-09-30T15:28:43.991409
wdbc,180,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.2,0.2,,0.8,False,True,,0.0,"[58, 346, 54, 233, 439]","[1, 1, 1, 1, 0]","[1.8670662102839277, 2.2910375949335617, 2.3844115626425397, 2.4662781827586278, 2.474081289556986]","[58, 346, 54, 233, 65]","[1.8670662102839277, 2.2910375949335617, 2.3844115626425397, 2.4662781827586278, 2.476794694747412]",2,2.2910375949335617,0,,,2025-09-30T15:28:43.991409
wdbc,183,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[307, 306, 102, 387, 122]","[1, 1, 1, 1, 1]","[5.2468920535753725, 6.029143738706898, 6.103587394190683, 6.427374347452654, 6.662839962598683]","[307, 306, 102, 387, 122]","[5.2468920535753725, 6.029143738706898, 6.103587394190683, 6.427374347452654, 6.662839962598683]",2,6.029143738706898,0,,,2025-09-30T15:28:43.991409
wdbc,184,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[257, 40, 7, 290, 265]","[1, 1, 1, 1, 1]","[2.302834731169962, 2.5673366849972497, 2.7739619932688373, 2.778759609160809, 2.914873682074924]","[257, 40, 7, 290, 265]","[2.302834731169962, 2.5673366849972497, 2.7739619932688373, 2.778759609160809, 2.914873682074924]",2,2.5673366849972497,0,,,2025-09-30T15:28:43.991409
wdbc,187,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[199, 404, 138, 406, 293]","[1, 1, 1, 1, 1]","[2.9205044071672184, 3.5428647038411, 3.729479316365309, 3.886372076452864, 3.992930941229754]","[199, 404, 138, 406, 293]","[2.9205044071672184, 3.5428647038411, 3.729479316365309, 3.886372076452864, 3.992930941229754]",2,3.5428647038411,0,,,2025-09-30T15:28:43.991409
wdbc,189,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.2,,1.0,False,True,,0.0,"[138, 252, 293, 326, 191]","[1, 1, 1, 1, 1]","[1.9535507198899174, 2.036375392462135, 2.1691611570487335, 2.5204034573275114, 2.5205126162045515]","[138, 252, 293, 326, 191]","[1.9535507198899174, 2.036375392462135, 2.1691611570487335, 2.5204034573275114, 2.5205126162045515]",2,2.036375392462135,0,,,2025-09-30T15:28:43.991409
wdbc,191,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.2,,1.0,False,True,,0.0,"[318, 299, 189, 293, 395]","[1, 1, 1, 1, 1]","[1.9066147798612165, 2.1209404147368773, 2.5205126162045515, 2.5982107671239807, 2.608808792957946]","[318, 299, 189, 293, 395]","[1.9066147798612165, 2.1209404147368773, 2.5205126162045515, 2.5982107671239807, 2.608808792957946]",2,2.1209404147368773,0,,,2025-09-30T15:28:43.991409
wdbc,193,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[214, 444, 281, 212, 411]","[1, 1, 1, 1, 1]","[2.74865954234127, 2.90029678333476, 3.299504024821669, 3.4222098837099755, 3.481227382560054]","[214, 444, 281, 212, 411]","[2.74865954234127, 2.90029678333476, 3.299504024821669, 3.4222098837099755, 3.481227382560054]",2,2.90029678333476,0,,,2025-09-30T15:28:43.991409
wdbc,195,1,False,5,25.0,25.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[417, 139, 303, 335, 115]","[0, 0, 0, 0, 0]","[2.0780007862012946, 2.42753343342506, 2.4465273814667765, 2.7308429586355283, 3.122342627961783]","[53, 8, 369, 412, 58]","[3.829262481018032, 3.908068919385294, 4.092069468766758, 4.526288077944848, 4.554733106223709]",2,2.42753343342506,0,,,2025-09-30T15:28:43.991409
wdbc,196,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[286, 127, 52, 179, 33]","[1, 1, 1, 1, 1]","[2.2870513133156822, 2.53602791589201, 2.7130092794735345, 2.806350562734419, 2.856168748218591]","[286, 127, 52, 179, 33]","[2.2870513133156822, 2.53602791589201, 2.7130092794735345, 2.806350562734419, 2.856168748218591]",2,2.53602791589201,0,,,2025-09-30T15:28:43.991409
wdbc,199,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[138, 293, 406, 187, 261]","[1, 1, 1, 1, 1]","[2.6171413855656924, 2.788251025152097, 2.791842143039259, 2.9205044071672184, 2.975157319679292]","[138, 293, 406, 187, 261]","[2.6171413855656924, 2.788251025152097, 2.791842143039259, 2.9205044071672184, 2.975157319679292]",2,2.788251025152097,0,,,2025-09-30T15:28:43.991409
wdbc,207,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[178, 28, 179, 199, 196]","[1, 1, 1, 1, 1]","[3.3330360334793236, 3.462326700618113, 3.4978561060154854, 3.5154341960130173, 3.610581075327495]","[178, 28, 179, 199, 196]","[3.3330360334793236, 3.462326700618113, 3.4978561060154854, 3.5154341960130173, 3.610581075327495]",2,3.462326700618113,0,,,2025-09-30T15:28:43.991409
wdbc,208,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[72, 75, 261, 406, 429]","[1, 1, 1, 1, 1]","[2.889972265254008, 3.2578315593888023, 3.367487775144783, 3.4984824462414847, 3.6505118501183618]","[72, 75, 261, 406, 429]","[2.889972265254008, 3.2578315593888023, 3.367487775144783, 3.4984824462414847, 3.6505118501183618]",2,3.2578315593888023,0,,,2025-09-30T15:28:43.991409
wdbc,209,1,True,5,25.0,25.0,,proporcion,2d,1.0,0.6,0.0,,0.4,True,True,,0.0,"[219, 126, 4, 46, 147]","[1, 0, 1, 0, 0]","[9.035167461804436, 9.279989226545792, 9.883383680151343, 9.885748469874752, 9.99733479194959]","[219, 4, 10, 377, 223]","[9.035167461804436, 9.883383680151343, 10.201506264277235, 10.268737994501336, 10.344916172230795]",2,9.279989226545792,5,0.4721461166512687,219.0,2025-09-30T15:28:43.991409
wdbc,212,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.2,,1.0,False,True,,0.0,"[61, 290, 26, 310, 281]","[1, 1, 1, 1, 1]","[1.8763791077025522, 2.415524940043881, 2.491880290149008, 2.7004280468397543, 2.7086672201019857]","[61, 290, 26, 310, 281]","[1.8763791077025522, 2.415524940043881, 2.491880290149008, 2.7004280468397543, 2.7086672201019857]",2,2.415524940043881,0,,,2025-09-30T15:28:43.991409
wdbc,214,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.2,0.0,,0.8,False,True,,0.0,"[193, 444, 295, 373, 212]","[1, 1, 0, 1, 1]","[2.74865954234127, 3.214559223420193, 3.588745889815516, 3.617624860968299, 3.68689119006437]","[193, 444, 373, 212, 230]","[2.74865954234127, 3.214559223420193, 3.617624860968299, 3.68689119006437, 3.6894828274177156]",2,3.214559223420193,0,,,2025-09-30T15:28:43.991409
wdbc,217,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[99, 135, 407, 238, 395]","[0, 0, 0, 0, 1]","[1.7454465203880052, 1.9998191670762588, 2.069133110384634, 2.298265724911048, 2.324934172604318]","[395, 26, 40, 61, 7]","[2.324934172604318, 2.630072062262676, 2.648351310793584, 2.798754170325639, 2.9655393253360067]",2,1.9998191670762588,0,,,2025-09-30T15:28:43.991409
wdbc,219,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[4, 404, 109, 116, 22]","[1, 1, 1, 1, 1]","[4.0569719312422645, 4.0706848750932565, 4.280381979649011, 4.371141379696012, 4.539308897238702]","[4, 404, 109, 116, 22]","[4.0569719312422645, 4.0706848750932565, 4.280381979649011, 4.371141379696012, 4.539308897238702]",2,4.0706848750932565,0,,,2025-09-30T15:28:43.991409
wdbc,221,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[283, 11, 301, 136, 29]","[1, 1, 1, 1, 1]","[3.6885844009810738, 3.83333537729729, 4.749802060161882, 4.865948770511858, 5.021322306435332]","[283, 11, 301, 136, 29]","[3.6885844009810738, 3.83333537729729, 4.749802060161882, 4.865948770511858, 5.021322306435332]",2,3.83333537729729,0,,,2025-09-30T15:28:43.991409
wdbc,222,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.2,0.0,,0.8,False,True,,0.0,"[234, 96, 443, 416, 40]","[1, 1, 1, 0, 1]","[3.1762557693920335, 3.225885473778741, 3.3606670383073642, 3.5239058616799395, 3.6492158050296952]","[234, 96, 443, 40, 281]","[3.1762557693920335, 3.225885473778741, 3.3606670383073642, 3.6492158050296952, 3.7181232099093804]",2,3.225885473778741,0,,,2025-09-30T15:28:43.991409
wdbc,223,1,True,5,25.0,25.0,,proporcion,2d,1.0,0.6,0.0,,0.4,True,True,,0.0,"[308, 318, 173, 330, 147]","[1, 1, 0, 0, 0]","[2.122034371822165, 3.0624819192338673, 3.3439477770012203, 3.389019515562952, 3.4288836807784775]","[308, 318, 37, 410, 367]","[2.122034371822165, 3.0624819192338673, 3.6209661368232013, 3.65343276780438, 3.841079487695473]",2,3.0624819192338673,3,0.391306914096582,318.0,2025-09-30T15:28:43.991409
wdbc,226,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[435, 176, 61, 338, 165]","[1, 1, 1, 1, 1]","[2.63793048574738, 2.7080412154284974, 3.0154656706771883, 3.055382927610812, 3.144673363001919]","[435, 176, 61, 338, 165]","[2.63793048574738, 2.7080412154284974, 3.0154656706771883, 3.055382927610812, 3.144673363001919]",2,2.7080412154284974,0,,,2025-09-30T15:28:43.991409
wdbc,229,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[136, 248, 283, 29, 384]","[1, 1, 1, 1, 1]","[3.0461976757426013, 3.1118762088882757, 3.398753201626448, 3.4773982922781213, 3.7142996924694107]","[136, 248, 283, 29, 384]","[3.0461976757426013, 3.1118762088882757, 3.398753201626448, 3.4773982922781213, 3.7142996924694107]",2,3.1118762088882757,0,,,2025-09-30T15:28:43.991409
wdbc,230,1,True,5,25.0,25.0,,proporcion,2d,1.0,0.6,0.0,,0.4,True,True,,0.0,"[160, 212, 310, 343, 296]","[0, 1, 1, 0, 0]","[2.3039064670548552, 3.2419253207942345, 3.3300570950329336, 3.3908320165121792, 3.4366759523329073]","[212, 310, 142, 214, 26]","[3.2419253207942345, 3.3300570950329336, 3.556450758884373, 3.6894828274177156, 3.7959821833182246]",2,3.2419253207942345,4,0.4939169255529117,160.0,2025-09-30T15:28:43.991409
wdbc,233,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[61, 180, 395, 54, 257]","[1, 1, 1, 1, 1]","[2.4011948485270946, 2.4662781827586278, 2.489864013521455, 2.5282960996910315, 2.701330942017249]","[61, 180, 395, 54, 257]","[2.4011948485270946, 2.4662781827586278, 2.489864013521455, 2.5282960996910315, 2.701330942017249]",2,2.4662781827586278,0,,,2025-09-30T15:28:43.991409
wdbc,234,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[165, 142, 281, 443, 435]","[1, 1, 1, 1, 1]","[2.11505963938218, 2.2399087876048225, 2.34686428603201, 2.6140567590334665, 2.6162436170715484]","[165, 142, 281, 443, 435]","[2.11505963938218, 2.2399087876048225, 2.34686428603201, 2.6140567590334665, 2.6162436170715484]",2,2.2399087876048225,0,,,2025-09-30T15:28:43.991409
wdbc,235,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[165, 92, 72, 234, 435]","[1, 1, 1, 1, 1]","[3.908517428628496, 4.3717533073014865, 4.400537589687239, 4.490177684144735, 4.4947980852218645]","[165, 92, 72, 234, 435]","[3.908517428628496, 4.3717533073014865, 4.400537589687239, 4.490177684144735, 4.4947980852218645]",2,4.3717533073014865,0,,,2025-09-30T15:28:43.991409
wdbc,237,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[312, 411, 444, 281, 142]","[1, 1, 1, 1, 1]","[3.4286465763325458, 3.469683128075531, 3.4821195967408975, 3.654120924734772, 3.664970230413518]","[312, 411, 444, 281, 142]","[3.4286465763325458, 3.469683128075531, 3.4821195967408975, 3.654120924734772, 3.664970230413518]",2,3.469683128075531,0,,,2025-09-30T15:28:43.991409
wdbc,245,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[312, 75, 214, 429, 130]","[1, 1, 1, 1, 1]","[3.8877355626995187, 3.921548972909323, 4.314549888358221, 4.631079750964393, 4.780689146247703]","[312, 75, 214, 429, 130]","[3.8877355626995187, 3.921548972909323, 4.314549888358221, 4.631079750964393, 4.780689146247703]",2,3.921548972909323,0,,,2025-09-30T15:28:43.991409
wdbc,246,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[408, 341, 72, 235, 176]","[1, 1, 1, 1, 1]","[3.4999590352438696, 4.817995118291822, 4.924728906736444, 5.072414803206294, 5.103659381570332]","[408, 341, 72, 235, 176]","[3.4999590352438696, 4.817995118291822, 4.924728906736444, 5.072414803206294, 5.103659381570332]",2,4.817995118291822,0,,,2025-09-30T15:28:43.991409
wdbc,248,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[229, 136, 300, 106, 252]","[1, 1, 1, 1, 1]","[3.1118762088882757, 3.17226243147613, 3.214043163869644, 3.4277910428378067, 3.447061253324479]","[229, 136, 300, 106, 252]","[3.1118762088882757, 3.17226243147613, 3.214043163869644, 3.4277910428378067, 3.447061253324479]",2,3.17226243147613,0,,,2025-09-30T15:28:43.991409
wdbc,251,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.8,0.2,,0.2,False,True,,0.0,"[440, 143, 220, 85, 355]","[0, 0, 0, 1, 0]","[1.6933330180828408, 1.8508768220230551, 1.8641501716262503, 1.8893887139972358, 2.130004465912829]","[85, 346, 0, 8, 292]","[1.8893887139972358, 2.3596155879150187, 2.5975406505908887, 2.62459668933437, 2.777440826020507]",2,1.8508768220230551,0,,,2025-09-30T15:28:43.991409
wdbc,252,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[189, 377, 68, 299, 265]","[1, 1, 1, 1, 1]","[2.036375392462135, 2.5651904610895238, 2.6229389847786533, 2.7167230186619094, 2.928164900952086]","[189, 377, 68, 299, 265]","[2.036375392462135, 2.5651904610895238, 2.6229389847786533, 2.7167230186619094, 2.928164900952086]",2,2.5651904610895238,0,,,2025-09-30T15:28:43.991409
wdbc,256,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.4,,1.0,False,True,,0.0,"[127, 326, 54, 286, 52]","[1, 1, 1, 1, 1]","[1.8163297071618814, 1.9421502542334632, 2.131900411425432, 2.3930576328797897, 2.393829727236578]","[127, 326, 54, 286, 52]","[1.8163297071618814, 1.9421502542334632, 2.131900411425432, 2.3930576328797897, 2.393829727236578]",2,1.9421502542334632,0,,,2025-09-30T15:28:43.991409
wdbc,257,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.2,,1.0,False,True,,0.0,"[26, 400, 7, 290, 184]","[1, 1, 1, 1, 1]","[1.7813073879053836, 2.0348715183180546, 2.0949856713953765, 2.111189838820872, 2.302834731169962]","[26, 400, 7, 290, 184]","[1.7813073879053836, 2.0348715183180546, 2.0949856713953765, 2.111189838820872, 2.302834731169962]",2,2.0348715183180546,0,,,2025-09-30T15:28:43.991409
wdbc,261,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[127, 179, 199, 338, 429]","[1, 1, 1, 1, 1]","[2.772765169178461, 2.825923612487896, 2.975157319679292, 3.0770726866745868, 3.1457463813976885]","[127, 179, 199, 338, 429]","[2.772765169178461, 2.825923612487896, 2.975157319679292, 3.0770726866745868, 3.1457463813976885]",2,2.825923612487896,0,,,2025-09-30T15:28:43.991409
wdbc,265,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.2,,1.0,False,True,,0.0,"[326, 52, 61, 43, 127]","[1, 1, 1, 1, 1]","[1.800940592269496, 2.033260559426506, 2.1237018960754175, 2.2470378991447713, 2.265563693986207]","[326, 52, 61, 43, 127]","[1.800940592269496, 2.033260559426506, 2.1237018960754175, 2.2470378991447713, 2.265563693986207]",2,2.033260559426506,0,,,2025-09-30T15:28:43.991409
wdbc,268,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[110, 28, 178, 382, 170]","[1, 1, 1, 1, 1]","[4.056423795516002, 4.5449380006444, 4.631298983640157, 5.233694277111122, 5.271964299796446]","[110, 28, 178, 382, 170]","[4.056423795516002, 4.5449380006444, 4.631298983640157, 5.233694277111122, 5.271964299796446]",2,4.5449380006444,0,,,2025-09-30T15:28:43.991409
wdbc,270,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[37, 65, 429, 10, 256]","[1, 1, 1, 1, 1]","[2.5598837551996945, 3.414449227942637, 3.5119890338276916, 3.5399127719420465, 3.6628002981832832]","[37, 65, 429, 10, 256]","[2.5598837551996945, 3.414449227942637, 3.5119890338276916, 3.5399127719420465, 3.6628002981832832]",2,3.414449227942637,0,,,2025-09-30T15:28:43.991409
wdbc,275,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[106, 322, 338, 45, 68]","[1, 1, 1, 1, 1]","[2.45154123748135, 2.6176432862342134, 2.8602280261288016, 3.05009238450375, 3.063861495980653]","[106, 322, 338, 45, 68]","[2.45154123748135, 2.6176432862342134, 2.8602280261288016, 3.05009238450375, 3.063861495980653]",2,2.6176432862342134,0,,,2025-09-30T15:28:43.991409
wdbc,281,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.4,,1.0,False,True,,0.0,"[142, 290, 26, 56, 234]","[1, 1, 1, 1, 1]","[1.8929746849762596, 1.9459336432158363, 2.0307905739305205, 2.1957213843581145, 2.34686428603201]","[142, 290, 26, 56, 234]","[1.8929746849762596, 1.9459336432158363, 2.0307905739305205, 2.1957213843581145, 2.34686428603201]",2,1.9459336432158363,0,,,2025-09-30T15:28:43.991409
wdbc,283,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[136, 29, 229, 110, 221]","[1, 1, 1, 1, 1]","[2.4506793362366674, 2.8674885573782056, 3.398753201626448, 3.631736842028982, 3.6885844009810738]","[136, 29, 229, 110, 221]","[2.4506793362366674, 2.8674885573782056, 3.398753201626448, 3.631736842028982, 3.6885844009810738]",2,2.8674885573782056,0,,,2025-09-30T15:28:43.991409
wdbc,286,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[33, 9, 196, 256, 127]","[1, 1, 1, 1, 1]","[2.163869306811381, 2.176704962447375, 2.2870513133156822, 2.3930576328797897, 2.4382763429061898]","[33, 9, 196, 256, 127]","[2.163869306811381, 2.176704962447375, 2.2870513133156822, 2.3930576328797897, 2.4382763429061898]",2,2.176704962447375,0,,,2025-09-30T15:28:43.991409
wdbc,288,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[419, 429, 256, 127, 178]","[1, 1, 1, 1, 1]","[2.6275535494139306, 2.6406611436403225, 2.739864526304626, 3.055050190777424, 3.081728081041649]","[419, 429, 256, 127, 178]","[2.6275535494139306, 2.6406611436403225, 2.739864526304626, 3.055050190777424, 3.081728081041649]",2,2.6406611436403225,0,,,2025-09-30T15:28:43.991409
wdbc,289,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[380, 179, 435, 176, 131]","[1, 1, 1, 1, 1]","[2.3461985439518567, 3.209506714198147, 3.311073028732481, 3.5531869071252546, 3.6680443707894725]","[380, 179, 435, 176, 131]","[2.3461985439518567, 3.209506714198147, 3.311073028732481, 3.5531869071252546, 3.6680443707894725]",2,3.209506714198147,0,,,2025-09-30T15:28:43.991409
wdbc,290,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.4,,1.0,False,True,,0.0,"[281, 26, 257, 56, 212]","[1, 1, 1, 1, 1]","[1.9459336432158363, 1.9713535589875961, 2.111189838820872, 2.4098320176756123, 2.415524940043881]","[281, 26, 257, 56, 212]","[1.9459336432158363, 1.9713535589875961, 2.111189838820872, 2.4098320176756123, 2.415524940043881]",2,1.9713535589875961,0,,,2025-09-30T15:28:43.991409
wdbc,292,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.2,0.0,,0.8,False,True,,0.0,"[108, 346, 390, 180, 440]","[1, 1, 1, 1, 0]","[2.16373611104834, 2.2704152427110444, 2.456120885016748, 2.6390205932126607, 2.6491780860905694]","[108, 346, 390, 180, 369]","[2.16373611104834, 2.2704152427110444, 2.456120885016748, 2.6390205932126607, 2.655972193018424]",2,2.2704152427110444,0,,,2025-09-30T15:28:43.991409
wdbc,293,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.2,,1.0,False,True,,0.0,"[138, 189, 191, 318, 119]","[1, 1, 1, 1, 1]","[1.8923783874694138, 2.1691611570487335, 2.5982107671239807, 2.648480526787959, 2.693250670322787]","[138, 189, 191, 318, 119]","[1.8923783874694138, 2.1691611570487335, 2.5982107671239807, 2.648480526787959, 2.693250670322787]",2,2.1691611570487335,0,,,2025-09-30T15:28:43.991409
wdbc,294,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[146, 421, 351, 411, 237]","[1, 1, 1, 1, 1]","[4.846018330261868, 5.701618162168646, 5.729641733932363, 5.832029041164872, 5.9453073176398235]","[146, 421, 351, 411, 237]","[4.846018330261868, 5.701618162168646, 5.729641733932363, 5.832029041164872, 5.9453073176398235]",2,5.701618162168646,0,,,2025-09-30T15:28:43.991409
wdbc,299,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[191, 318, 65, 252, 52]","[1, 1, 1, 1, 1]","[2.1209404147368773, 2.4761678644475293, 2.6848936838409267, 2.7167230186619094, 2.758903555116498]","[191, 318, 65, 252, 52]","[2.1209404147368773, 2.4761678644475293, 2.6848936838409267, 2.7167230186619094, 2.758903555116498]",2,2.4761678644475293,0,,,2025-09-30T15:28:43.991409
wdbc,300,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[248, 384, 377, 454, 322]","[1, 1, 1, 1, 1]","[3.214043163869644, 3.467959368578602, 3.5147438672630504, 3.5947222916150525, 3.605984640548929]","[248, 384, 377, 454, 322]","[3.214043163869644, 3.467959368578602, 3.5147438672630504, 3.5947222916150525, 3.605984640548929]",2,3.467959368578602,0,,,2025-09-30T15:28:43.991409
wdbc,301,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[283, 337, 11, 221, 29]","[1, 1, 1, 1, 1]","[4.262615134053559, 4.597238614532386, 4.7490582515585045, 4.749802060161882, 4.822253668538271]","[283, 337, 11, 221, 29]","[4.262615134053559, 4.597238614532386, 4.7490582515585045, 4.749802060161882, 4.822253668538271]",2,4.597238614532386,0,,,2025-09-30T15:28:43.991409
